video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
e5WVCxZzLrA,GadgetIn,"ASUS Zenwatch 2 Indonesia Review - Android Wear ""Murah"" Terbaik!","Sampai sekarang, smartwatch masih masuk ke dalam perangkat dengan harga yang cukup tinggi. Tapi, ASUS Zenwatch 2 datang dan menawarkan pengalaman premium dengan harga yang termasuk murah.


Spesifikasi dan harga terbaru ASUS Zenwatch 2: http://bit.ly/2cj1nJU
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/","['ASUS', 'Zenwatch 2', 'smartwatch', 'review', 'ulasan', 'harga', 'spesifikasi', 'bahasa', 'indonesia', 'gadgetin', 'AndroidWear', 'obatgaptek', 'sobathape', 'bangripiu', 'putu reza', 'gadgetgaul', 'droidlime']",2016-08-28T07:30:42Z,252321,1932,,179,PT6M28S,hd,false
KCpcZyqk4vc,GadgetIn,Panduan Belanja Smartphone + Giveaway Agustus 2016 Reviewer Alliance,"Mau beli HP baru tapi bingung dalam memilih? Tonton aja panduan ini!

Subscribe ke channel anggota RA lainnya:
SobatHAPE: https://www.youtube.com/user/TheMouldie
Putu Reza: https://www.youtube.com/user/ProjectReview88
Aibisi Tech: https://www.youtube.com/channel/UCBvm1cIxI2CRH0BsyfScR6g
Juragan Tekno: https://www.youtube.com/channel/UCTTjXjK1_gph1x4Uv8GhrOQ
Aryanata Razki: https://www.youtube.com/user/blueboyproject

Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/

---GIVEAWAY--

Review Umi Super: https://www.youtube.com/watch?v=sq6vcLFwZHE
Twitter Putu Reza: https://twitter.com/papersboy

----------------------------------------------------

Link pembelian HP di video:
Samsung J5 2016: http://bit.ly/2bHwMnT
Redmi 3 http://goo.gl/homMkP
Mi 5 http://goo.gl/BScE3G
mi4c http://goo.gl/G7sUUi","['buyers guide', 'panduan belanja', 'reviewer alliance', 'gadgetin', 'sobathape', 'aibisi tech', 'juragan tekno', 'harga', 'spesifikasi', 'samsung', 'obatgaptek', 'bangripiu', 'putu reza', 'gadgetgaul', 'droidlime']",2016-08-26T07:04:03Z,132059,1609,,427,PT8M50S,hd,false
4dk6CbMTRAc,GadgetIn,Samsung Galaxy J5 2016 Indonesia Review  - Pahit Manis Mid Range Samsung,"Samsung Galaxy J5 2016 memberikan kesan yang sangat nyampur. Ada yang bikin senyum, tapi ada juga yang bikin kesel. 

Tonton unboxingnya disini: https://www.youtube.com/watch?v=cmBjRz7ooEY

Spesifikasi dan harga terbaru Galaxy J5 2016: http://bit.ly/2bHwMnT
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/

Kalau mau baca review tertulisnya, bisa mampir ke sini ya: http://bit.ly/2cylUYd","['samsung', 'galaxy', 'j5 2016', 'indonesia', 'bahasa', 'review', 'ulasan', 'obatgaptek', 'sobathape', 'bangripiu', 'putu reza', 'gadgetgaul', 'droidlime', 'unboxing', 'juragan tekno']",2016-08-25T02:58:05Z,416712,3671,,627,PT10M54S,hd,false
f-WDX6fyeV0,GadgetIn,Kenapa Memutuskan Untuk Jadi Reviewer? #AskRA Part 1,"Di #AskRA edisi perdana ini, kami menjawab 14 pertanyaan yang sudah teman-teman berikan melalui Twitter!

Subscribe ke channel anggota Reviewer Alliance lainnya:
https://www.youtube.com/user/TheMouldie
https://www.youtube.com/user/ProjectReview88
https://www.youtube.com/user/GadgetGaul
https://www.youtube.com/user/obatgaptek
https://www.youtube.com/channel/UCBvm1cIxI2CRH0BsyfScR6g
https://www.youtube.com/user/BangRipiu","['AskRA', 'reviewer alliance', 'sobathape', 'obat gaptek', 'gadgetin', 'bang ripiu', 'gadgetgaul', 'ibro kumar', 'putu reza']",2016-08-23T06:16:45Z,197556,4307,,702,PT31M24S,hd,false
3Db6CYMQ6MQ,GadgetIn,"Liputan Gathering Flash Community di Braga, Bandung + Preview Flash Plus 2 3GB","Liputan gathering komunitas pengguna Flash di Bandung!

Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/

Music: Fly Away - Otis McDonald https://youtu.be/N89CTEjOPhI","['Flash', 'flash plus 2', 'bandung', 'gathering', 'braga', 'reviewer alliance', 'ra', 'gadgetin', 'sobathape', 'obatgaptek', 'putu reza', 'juragan tekno', 'ibro kumar', 'gadgetgaul']",2016-08-22T09:45:13Z,18476,479,,61,PT3M49S,hd,false
QkfDmaI6m1k,GadgetIn,Hands On Samsung Galaxy On7 Indonesia - Why???,"Samsung Galaxy On7 adalah HP yang tiba-tiba nyelip di pasukan Rp2 jutaan yang sudah diisi Galaxy J3 2016, J5, dan J5 2016. Jadi buat apa HP ini ada?

Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/","['Samsung', 'Galaxy', 'On7', 'hands on', 'review', 'bahasa', 'indonesia', 'harga', 'spesifikasi', 'obatgaptek', 'sobathape', 'bangripiu', 'putu reza', 'gadgetgaul', 'droidlime', 'unboxing', 'juragan tekno']",2016-08-17T10:44:05Z,146289,1216,,313,PT5M35S,hd,false
187uAStKFRQ,GadgetIn,Review Samsung Galaxy J1 Mini Indonesia - Si Kecil Bertenaga Besar,"Samsung Galaxy J1 Mini adalah HP yang minim fitur, tapi ketika saya sudah mencobanya, kelemahan itu jadi nggak terlalu penting lagi...

Spesifikasi dan harga terbaru Galaxy J1 Mini: http://bit.ly/2aLDJo2
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/","['review', 'samsung', 'galaxy', 'j1 mini', 'bahasa', 'indonesia', 'harga', 'spesifikasi', 'ulasan', 'gadgetin']",2016-08-14T14:21:33Z,571620,6762,,1145,PT7M36S,hd,false
RW7QPbOfJFw,GadgetIn,Unboxing Samsung Galaxy J7 2016 Indonesia - Nggak Terlalu Berkilau,"Unboxing Samsung Galaxy J7, apakah HP ini sama kerennya dengan J5 yang kemarin baru diunbox? Ternyata nggak, karena warna emasnya kurang nendang...

Spesifikasi dan harga terbaru Samsung Galaxy J7 2016:
http://bit.ly/2bBQqx7
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/

Mau dukung Channel GadgetIn? Install aplikasi Play Store di bawah melalui link berikut:
Tokopedia: https://goo.gl/Ql9Xja
Lazada: https://goo.gl/uiL3JL
JENIUS: https://goo.gl/2kF5ql


Merch store GadgetIn: https://tees.co.id/products/search/gadgetin/model?keyword=gadgetin

Piano & Sax by Joakim Karud https://soundcloud.com/joakimkarud
Creative Commons — Attribution-ShareAlike 3.0 Unported— CC BY-SA 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/wtnLH5HzGdQ","['Unboxing', 'Samsung', 'Galaxy', 'J7 2016', 'Indonesia', 'bahasa', 'review', 'gadgetin', 'J7']",2016-08-13T16:02:39Z,318456,2707,,547,PT12M33S,hd,false
TveahnHaQ44,GadgetIn,Review Xiaomi Mi Band 2 Indonesia - Penerus yang Nyaris Sempurna,"Xiaomi Mi Band 2 adalah Mi Band ketiga yang diluncurkan Xiaomi. Sejauh apa gelang ini berkembang dibanding pendahulunya?

Spesifikasi dan harga terbaru Mi Band 2: http://goo.gl/M0yHPE
Banggood 2016 Anniversary party sale: http://goo.gl/puuF4x
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/","['review', 'bahasa', 'indonesia', 'xiaomi', 'mi band 2', 'banggood', 'ulasan']",2016-08-13T11:03:16Z,491818,5079,,414,PT4M19S,hd,false
MCHrr-X4vuU,GadgetIn,Review Andromax A Indonesia - Melihat Performa si HP Super Murah,"Andromax A adalah smartphone termurah yang pernah saya review. Apakah performanya semurah harganya? Atau malah melebihi ekspektasi saya? Simak ulasannya :]

Spesifikasi dan harga terbaru Andromax A: http://ho.lazada.co.id/SHHRLg
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/","['Andromax', 'Andromax A', 'Smartfren', 'review', 'bahasa', 'indonesia', 'gadgetin', 'harga', 'spesifikasi']",2016-08-13T01:05:49Z,248012,2752,,607,PT7M4S,hd,false
cmBjRz7ooEY,GadgetIn,Unboxing Samsung Galaxy J5 2016 Indonesia - Jadi Lebih Keren!,"Unboxing Samsung Galaxy J5 2016. Apa yang beda dengan seri J5 sebelumnya? Yang satu ini lebih cakep!

Spesifikasi dan harga terbaru Galaxy J5 2016: http://bit.ly/2bHwMnT
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/

Mau dukung Channel GadgetIn? Install aplikasi Play Store di bawah melalui link berikut:
Tokopedia: https://goo.gl/Ql9Xja
Lazada: https://goo.gl/uiL3JL
JENIUS: https://goo.gl/2kF5ql


Merch store GadgetIn: https://tees.co.id/products/search/gadgetin/model?keyword=gadgetin

Piano & Sax by Joakim Karud https://soundcloud.com/joakimkarud
Creative Commons — Attribution-ShareAlike 3.0 Unported— CC BY-SA 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/wtnLH5HzGdQ","['Samsung', 'Galaxy', 'J5 2016', 'unboxing', 'bahasa', 'indonesia', 'gadgetin', 'j series', 'harga', 'spesifikasi']",2016-08-09T13:17:08Z,353804,2537,,599,PT11M8S,hd,false
rW7mwN1bXbY,GadgetIn,Hands On OPPO F1s Indonesia - Sang Penerus yang Lebih Garang,"OPPO F1s adalah varian terbaru Selfie Expert yang mengandalkan kamera depan 16 MP. Bagaimana kesan pertama saya soal HP ini? Berikut videonya.

Spesifikasi dan harga terbaru OPPO F1s: http://ho.lazada.co.id/SHHOcg
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/

Jazzaddict's Intro by Cosimo Fogg (201) https://soundcloud.com/cosimo-fogg
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/hY4yspCQRaM","['OPPO', 'F1s', 'hands on', 'review', 'bahasa', 'indonesia', 'gadgetin', 'harga', 'spesifikasi', 'obatgaptek', 'sobathape', 'bangripiu', 'putu reza', 'gadgetgaul', 'droidlime', 'unboxing', 'juragan tekno']",2016-08-09T05:55:07Z,177874,1534,,216,PT6M31S,hd,false
a1djBPpHhY8,GadgetIn,Review Flash Plus 2 Indonesia - Tukang Rusuh HP Kelas Menengah,"Dengan harga Rp2 juta, Spesifikasi dari Flash Plus 2 sangat menggoda. Apakah pengalaman yang ditawarkan sesuai dengan spesifikasinya yang tinggi?

Spesifikasi dan harga terbaru Flash Plus 2: http://ho.lazada.co.id/SHHLFg
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/","['Flash', 'Flash Plus 2', 'review', 'indonesia', 'ulasan', 'bahasa']",2016-08-02T06:00:02Z,110200,1226,,237,PT6M35S,hd,false
7RLmla9dfXk,GadgetIn,Evercoss Elevate Y2 Power Review Indonesia - Naik Kelas!,"Evercoss Elevate Y2 Power adalah ponsel yang mengandalkan baterai untuk bersaing di pasar. Tapi, apakah HP ini cuma menang baterai doang? Simak reviewnya.

Spesifikasi dan harga terbaru EVERCOSS Y2 Power: http://ho.lazada.co.id/SHHLCK
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/

Elevate Y2 Power Instagram Video Contest 
Tanggal Periode: 27 Juli – 07 Agustus 2016
Pengumuman: 10 Agustus 2016
Hadiah: S55 & Pulsa
Mekanisme lomba:
1. Like FB Fanpage EVERCOSS Indonesia dan Instagram @EVERCOSS_ID
2. Upload video di akun Instagram kamu yang menceritakan keseharian kamu sekreatif mungkin dan jangan lupa ceritakan kenapa kamu butuh Smartphone berkapasitas baterai besar!
3. Share ke seluruh akun sosial media kamu dan jangan lupa tag Facebook, Twitter dan Instagram EVERCOSS Indonesia.
4. Jangan lupa untuk menggunakan #ElevateY2Power #EVERCOSSVideoContest 
5. Penilaian utama dinilai dari kreativitas dan originalitas dari video kamu.
6. Kamu bisa mengikuti kontes ini secara individu maupun kelompok. Tanpa ada batasan banyaknya orang di tim kamu

Akan ada 10 pemenang, 3 pemenang pertama akan mendapatkan Elevate Y2 Power (S55) dan 7 pemenang lainnya masing-masing akan mendapatkan pulsa Rp 50.000

Youtube: https://www.youtube.com/user/evercossindonesia
Twitter: https://twitter.com/evercoss_id
Facebook Fanpage: https://www.facebook.com/EVERCOSSIndonesia/
IG: https://www.instagram.com/evercoss_id/","['Evercoss', 'y2 power', 'elevate', 's55', 'review', 'indonesia', 'bahasa']",2016-08-01T14:17:16Z,152775,1940,,303,PT11M18S,hd,false
zzpAJrVyBV0,GadgetIn,Unboxing EVERCOSS Y2 Power - HP dengan Batere 6200 mAh!,"Jarang-jarang EVERCOSS ngeluarin HP dengan harga di atas Rp2 juta.  Seberapa jauh mereka bisa menarik minat konsumen?

Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/","['EVERCOSS', 'unboxing', 'bahasa', 'indonesia', 'y2 power', 'baterai', '6200 mAh']",2016-07-26T03:53:29Z,21307,319,,55,PT3M17S,hd,false
m9DCCFGujRc,GadgetIn,Andromax E2+ Review Indonesia - Bisa Jadi Raja HP Rp1 Juta,"Andromax E2+ adalah salah satu HP yang memberikan performa di luar dugaan saya. Kenapa? Jawabannya ada di video :]

Spesifikasi dan harga terbaru Andromax E2+:  http://ho.lazada.co.id/SHHBmq
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/","['andromax', 'e2+', 'smartfren', 'review', 'bahasa', 'indonesia', 'gadgetin']",2016-07-26T03:37:29Z,243893,2564,,464,PT6M36S,hd,false
9eWv3EWXKUw,GadgetIn,Samsung J1 2016 Review Indonesia - Gak Cukup Bagus,"Samsung Galaxy Seri J merupakan seri yang paling terjangkau untuk sebagian besar masyarakat. Tapi, kalau kita ingat spek HP low end Samsung yang seadanya, rasanya kita harus mikir dua kali kalau mau beli. Apakah kualitas J1 2016 juga serendah speknya? Temukan jawabannya di video ini :)


Baca review tertulisnya di link berikut: http://www.gadgetgaul.com/review-samsung-galaxy-j1-2016-indonesia.html
Spesifikasi dan harga terbaru Galaxy J1 2016: http://ho.lazada.co.id/SHHBmq
Follow Twitter: https://twitter.com/DGadgetIn
Follow Instagram: https://www.instagram.com/gadgetins/","['Samsung', 'galaxy', 'j1 2016', 'review', 'bahasa', 'indonesia', 'hp', 'ponsel', 'smartphone', 'gadgetin', 'obatgaptek', 'sobathape', 'bangripiu', 'putu reza', 'gadgetgaul', 'droidlime', 'unboxing', 'juragan tekno']",2016-07-18T07:49:43Z,336168,2590,,563,PT6M51S,hd,false
LvL3Nwqt0DU,GadgetIn,Unboxing Samsung Galaxy J1 Mini Indonesia,"Galaxy J1 Mini adalah smartphone paling murah dari Samsung saat ini. Apakah isi kotaknya jadi kelihatan murahan juga?

Harga terbaru dan spesifikasi J1 Mini: http://ho.lazada.co.id/SHGwuq
Follow Twitter buat ngobrol: https://twitter.com/DGadgetIn","['Samsung', 'galaxy', 'j1', 'j1 mini', 'mini', 'unboxing', 'bahasa', 'indonesia']",2016-07-09T10:00:01Z,109666,1226,,115,PT3M1S,hd,false
eRZb-lNLqYI,GadgetIn,Brick or Click? Plus Minus Belanja Online,"Boomingnya tren belanja online pasti disebabkan karena mudah, murah, dan praktis. Tapi di balik kemudahan itu, ternyata ada juga kelemahan dibandingkan sistem offline (pergi langsung ke toko atau pasar). 

Di film animasi edukasi Brick or Click, saya mencoba  menjelaskan soal keuntungan dan kerugian dari sistem belanja online.

Ini tugas kuliah.

Punya saran untuk topik selanjutnya? Mungkin saya mau buat animasi kayak gini lagi. MUNGKIN.","['Brick or Click', 'Plus', 'Minus', 'keuntungan', 'kerugian', 'belanja', 'online']",2016-07-01T08:41:05Z,9767,345,,57,PT4M18S,hd,false
BHuctOWkpB8,GadgetIn,Unboxing Andromax E2+ Indonesia,"Walaupun diluncurkan bersama, Andromax E2+ memiliki spek dan... harga yang lebih tinggi dibandingkan Andromax A. Tapi kalau dilihat dari isi kotaknya, sepertinya tidak ada yang beda.

Follow Twitter GadgetIn untuk ngobrol:","['andromax', 'e2+', 'smartfren', 'unboxing', 'bahasa', 'indonesia', 'gadgetin']",2016-06-25T09:10:45Z,25501,425,,62,PT3M11S,hd,false
V-cTXAZLK5I,GadgetIn,Unboxing Andromax A Indonesia,"Bagaimana isi kotak HP yang dijual cuma Rp650 ribu ini? Yuk nonton =)

Harga terbaru Andromax A: http://ho.lazada.co.id/SHGwPI
Follow Twitter GadgetIn: https://twitter.com/DGadgetIn","['Unboxing', 'andromax', 'andromax a', 'indonesia', 'bahasa']",2016-06-24T10:00:02Z,51791,950,,173,PT3M34S,hd,false
G5dTavfX9S0,GadgetIn,Giveaway Andromax A (Closed),"Andromax A harganya Rp650 ribu, dan cara biar bisa dapet kesempatan menanginnya? Cuma butuh waktu 5 menit.

Follow Twitter GadgetIn: https://twitter.com/DGadgetIn
Follow Twitter Smartfren: https://twitter.com/smartfrenworld

GOOD LUCK!","['smartfrenworld', 'smartfren', 'andromax', 'giveaway', 'andromax a']",2016-06-24T10:00:01Z,9835,300,,89,PT1M3S,hd,false
7m7G-FUXGuo,GadgetIn,Review YUNMAI Mini Smart Fat Scales - Timbangan Serba Guna,"Di review gadget kali ini, kita kedatangan timbangan pintar, Yunmai Mini Smart Fat Scales. Timbangan ini tidak hanya bisa mengukur berat badan, tapi juga bisa mengukur kadar lemak dalam tubuh, BMR, air, dan lainnya. 

Follow Twitter GadgetIn untuk ngobrol: https://twitter.com/DGadgetIn
Link spesifikasi produk dan pembelian YUNMAI Scales: http://goo.gl/2pHlhs
Gearbest: http://goo.gl/s69dOV","['Yunmai', 'Scale', 'mini', 'smart', 'fat', 'scale', 'review', 'indonesia', 'gadget']",2016-06-18T06:01:45Z,26704,358,,39,PT3M34S,hd,false
hsJ2rbqCKps,GadgetIn,Unboxing Samsung Galaxy J1 2016 Indonesia,"Buka kotak Samsung Galaxy J1 2016, apa saja isinya, dan bagaimana kualitas aksesorisnya?

Follow Twitter GadgetIn untuk ngobrol: https://twitter.com/DGadgetIn
Harga terbaru dan spesifikasi Galaxy J1 2016: http://ho.lazada.co.id/SHGrUw","['Samsung', 'Galaxy', 'J1', 'J1 2016', 'unboxing', 'buka', 'kotak', 'isi', 'indonesia', 'bahasa']",2016-06-16T14:37:46Z,149807,1503,,208,PT2M55S,hd,false
UUxhA1G0SMM,GadgetIn,Review Xiaomi WiFi Intelligent Control Energy Statistics Socket,"Bluetooth speaker Xiaomi sudah pernah direview, lampu meja juga sudah. Kali ini, colokan!

Follow Twitter GadgetIn untuk ngobrol: https://twitter.com/DGadgetIn
Link pembelian: http://bit.ly/22VItqk","['Xiaomi', 'WiFi', 'Intelligent', 'Contro', 'Energy', 'Statistics', 'Socket', 'Review', 'Bahasa', 'Indonesia']",2016-06-16T09:30:37Z,93324,996,,111,PT3M4S,hd,false
6NMEbKfoe2Q,GadgetIn,Review vivo V3Max Indonesia - Bukan HP Android Sejati,"vivo V3Max adalah flagship dari... vivo. HP ini memiliki kebanggaan soal kecepatan walaupun speknya tidak bisa dibilang kelas monster. Selain itu ada juga fitur Hi-Fi yang...

Mau ngobrol? Follow Twitter GadgetIn aja: https://twitter.com/DGadgetIn","['vivo', 'V3Max', 'review', 'bahasa', 'indonesia', 'harga', 'spesifikasi', 'bagus', 'jelek', 'HP', 'vivo V3Max']",2016-06-11T06:00:00Z,116571,1190,,245,PT9M,hd,false
aKtXxnHHptE,GadgetIn,Review Asus Zenfone 2 Laser ZE550KL Indonesia,"Zenfone 2 Laser adalah HP yang paling standar dibanding varian lain yang mengandalkan kamera depan, baterai, dan memori besar. Tapi, HP ini tetap patut jadi petimbangan. Kenapa?

Spesifikasi dan harga terbaru Zenfone Max:http://ho.lazada.co.id/SHGpBE
Follow aja buat ngobrol di Twitter: https://twitter.com/DGadgetIn","['Asus', 'Zenfone', 'zenfone 2 laser', 'ze550kl', 'bahasa', 'indonesia', 'review', 'hp', 'ulasan']",2016-06-05T09:00:57Z,145305,1819,,432,PT6M25S,hd,false
JQpPTgzbBxo,GadgetIn,Unboxing Vivo V3Max Indonesia,"Video unboxing Vivo V3Max Bahasa Indonesia, untuk link reviewnya, akan menyusul setelah videonya diupload. 

Follow Twitter GadgetIn untuk ngobrol: https://twitter.com/DGadgetIn","['Vivo', 'V3Max', 'Unboxing', 'Indonesia', 'smartphone', 'oppo']",2016-06-04T12:26:03Z,36096,584,,62,PT3M8S,hd,false
_ryVqS01xY4,GadgetIn,Review Xiaomi Bluetooth Speaker,"Xiaomi mengeluarkan banyak sekali produk. Kali ini speaker Bluetooth yang memiliki penampilan menarik, tapi...

Ngobrol di Twitter GadgetIn: https://twitter.com/DGadgetIn

Jika tertarik dengan speaker ini, bisa langsung melihat deskripsinya di link ini: 
Xiaomi Bluetooth V4.1 Speaker: http://goo.gl/KZNtsp
Xiaomi Aluminium Speaker: http://goo.gl/qUYyy4
Banggood snap up: http://goo.gl/tkdGby","['Review', 'xiaomi', 'bluetooth', 'speaker', 'banggood', 'bahasa', 'indonesia']",2016-05-31T06:18:31Z,88222,726,,93,PT4M37S,hd,false
OA5g0ZRVYOQ,GadgetIn,Review Game Tahu Bulat - Serba Dadakan,"Game Tahu Bulat mendadak ramai dimainkan oleh gamer mobile Indonesia. Gameplaynya yang simpel membuat game ini mudah dimengerti dan bisa dimainkan kapan saja. Semenarik itukah?

Untuk memberi saran atau ngobrol, lebih enak lewat Twitter: https://twitter.com/DGadgetIn

Jika penasaran, bisa download langsung di link ini: https://play.google.com/store/apps/details?id=com.owngames.tahubulat","['Games', 'Play store', 'tahu bulat', 'own games', 'review', 'indonesia', 'bahasa']",2016-05-27T14:35:32Z,34275,766,,147,PT4M30S,hd,false
eXW3b3HzMGc,GadgetIn,Review Asus Zenfone Max Indonesia - Baterenya juara!,"ASUS mengeluarkan banyak sekali varian HP sesuai dengan keinginan masing-masing konsumen. Buat yang membutuhkan baterai super awet, mereka menawarkan Zenfone Max, HP dengan baterai 5000 mAh!

Belanja online lebih hemat dan dapet cashback 2.5% saat beli Zenfone Max di Lazada melalui ShopBack Apps.
Dari Rp 2.550.000 jadi Rp 2.486.000 (alias hemat 63 ribu!). 

Download ShopBack Apps di: http://bit.ly/1VgetFO 
Daftar sekarang, langsung dapet bonus tunai Rp 50.000.","['Review', 'GadgetIn', 'handphone', 'asus', 'zenfone max', 'baterai', 'bahasa', 'indonesia', 'ulasan']",2016-05-25T07:09:14Z,110775,1382,,233,PT7M53S,hd,false
5RVgMXIJRlM,GadgetIn,Samsung Galaxy A5 2016 Review Indonesia - Rasa Flagship Harga Hampir Sip,"Samsung Galaxy A5 2016 adalah ponsel yang dibuat dengan desain flagship, namun dengan spesifikasi yang diturunkan demi menekan harga. Apakah masih worth it?

Spesifikasi dan harga terbaru Galaxy A5 2016: http://ho.lazada.co.id/SHGWRW
Follow Twitter GadgetIn: https://twitter.com/DGadgetIn
Baca review tertulisnya melalui link berikut: http://www.gadgetgaul.com/review-samsung-galaxy-a5-2016-ponsel-rasa-flagship-dengan-harga-menengah.html","['Samsung', 'Galaxy A5', '2016', 'HP', 'review', 'bahasa', 'Indonesia', 'GadgetIn', 'ulasan', 'a3 2016', 'obatgaptek', 'sobathape', 'bangripiu', 'putu reza', 'gadgetgaul', 'droidlime', 'unboxing', 'juragan tekno']",2016-05-13T12:01:08Z,590978,4627,,1039,PT8M45S,hd,false
iFIdfMxQrhg,GadgetIn,Unboxing OPPO F1 Plus Indonesia,"OPPO F1 Plus adalah flagship terbaru dari OPPO di tahun 2016. Di video ini, kita akan melihat apa saja isi dari paket penjualannya.

Link pembelian OPPO F1 Plus: http://ho.lazada.co.id/SHGPEA
Follow Twitter GadgetIn: https://twitter.com/DGadgetIn","['OPPO', 'F1 Plus', 'Selfie', 'Unboxing', 'bahasa', 'indonesia', 'gadgetin']",2016-05-01T08:00:01Z,149991,1737,,209,PT3M23S,hd,false
fTi5MDcG_qQ,GadgetIn,Unboxing & Review Samsung Galaxy J3 2016 Indonesia,"Dengan harga 2.2 jutaan, Samsung Galaxy J3 2016 adalah sebuah ponsel yang cukup bagus dan sudah sesuai dengan harganya. Tapi, tetap saja ada hal yang mengganjal dan membuat saya sulit merekomendasikannya. 

Spesifikasi dan harga Galaxy J3 : http://ho.lazada.co.id/SHGCvi
Spesifikasi dan harga Galaxy J5 : http://ho.lazada.co.id/SHGGR2

Follow Twitter: https://twitter.com/DGadgetIn","['Samsung', 'Galaxy', 'J3 2016', 'review', 'indonesia', 'bahasa', 'ulasan', 'harga', 'spesifikasi', 'gadgetin', 'smartphone', 'hp', 'ponsel', 'obatgaptek', 'sobathape', 'bangripiu', 'putu reza', 'gadgetgaul', 'droidlime', 'unboxing', 'juragan tekno']",2016-04-22T11:52:26Z,657139,4854,,1427,PT7M50S,hd,false
IEgSR8ray64,GadgetIn,Review & Giveaway Blitzwolf F1 Bluetooth Speaker - Kayaknya Kemahalan*,"Blitzwolf F1 adalah speaker bluetooth buatan... Blitzwolf. Ukurannya yang kecil dan rating IPX 5nya membuat Blitzwolf F1 cocok untuk diajak beraktivitas di luar ruangan, tapi..

Link pembelian Blitzwolf F1: http://bit.ly/1S2e3No

Contoh jawaban Giveaway:
------------------------------------------
1. Galaxy S7 Edge
2. Logitech Z313
3. Blitzwolf F1
ID Twitter: @DGadgetIn 
--------------------------------------------

Link Twitter GadgetIn: https://twitter.com/DGadgetIn

Link musik :
https://www.youtube.com/watch?v=3TD-_4f8lHU
https://www.youtube.com/watch?v=EP625xQIGzs","['GadgetIn', 'review', 'speaker', 'bluetooth', 'blitzwolf', 'giveaway', 'f1', 'bahasa', 'indonesia', 'gadget']",2016-04-18T13:50:40Z,17545,238,,248,PT6M1S,hd,false
tGUrxshmBow,GadgetIn,Xiaomi YeeLight - Lampu Meja? Lampu Tidur? Lampu Taman?,"Xiaomi YeeLight adalah sebuah lampu pintar buatan Xiaomi. Tidak seperti lampu biasa, YeeLight memiliki berbagai macam pilihan warna yang bisa diatur sesuka hati. Lampu ini juga bisa digunakan sebagai alarm, tapi bukan mengeluarkan suara, tapi cahaya!

Link Banggood: http://goo.gl/rGCsl1
Follow Twitter: https://twitter.com/DGadgetIn","['Xiaomi', 'Yee Light', 'Review', 'Indonesia', 'Bahasa', 'RGB', 'Lamp', 'Ulasan', 'Banggood']",2016-04-15T12:42:29Z,68027,1148,,63,PT3M11S,hd,false
20icpesnM2s,GadgetIn,Unboxing & Water Test & Review Samsung Galaxy S7 Edge Indonesia,"Samsung Galaxy S7 Edge adalah salah satu ponsel flagship si tahun 2016. Sebagus apa HP ini? Simak review, unboxing, dan tes airnya.

Baca review tertulisnya di link berikut: http://www.gadgetgaul.com/review-samsung-galaxy-s7-edge-flasghip-yang-disempurnakan.html
Follow Twitter: https://twitter.com/DGadgetIn
Link membeli Galaxy S7: http://ho.lazada.co.id/SHG8j8

 Airport Lounge - Disco Ultralounge by Kevin MacLeod is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)
Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100806
Artist: http://incompetech.com/","['Samsung', 'Galaxy', 'S7', 'Edge', 'Android', 'water test', 'tahan air', 'tes', 'test', 'air', 'gadgetin', 'indonesia', 'bahasa', 'unboxing', 'review', 'ulasan', 'kamera', 'camera', 'foto']",2016-04-07T16:23:13Z,818989,11537,,1756,PT10M17S,hd,false
